"id","order_type","seq_no","status_type_val","pr_order_no","sa_order_line_no","company_name","to_item_no","due_dt","toshop_dt","process_by_dt","order_qty,order_uom","form_dim1","form_dim2","form_dim3","form_dim4","form_dim5","form_dim6","dim1","dim2","dim3","dim4","dim5","dim6","dim_uom","pr_center_no","short_desc","instruction"
"4-PRO0178719WK-003-5","PRO","5","Changing","PRO0178719WK","WO0153281-1/1","LMI AEROSPACE – Fredonia","7050 1.50 T7451 PLATE USI ","8/22/23","8/22/23","8/22/23","33 pcs","1.5","","","","","","4.2","3.8","","","","","in","003","Band Saws - Wichita",""
"4-PRO0178722WK-025-2","PRO","2","Changing","PRO0178722WK","WO0153282-1/1","LMI AEROSPACE – Fredonia","7075 1.25 T7351 PLATE USI ","8/22/23","8/22/23","8/22/23","28 pcs","1.25","","","","","","2.5","5.5","","","","","in","025","Staged - Wichita",""
"4-PRO0178722WK-011-3","PRO","3","Changing","PRO0178722WK","WO0153282-1/1","LMI AEROSPACE – Fredonia","7075 1.25 T7351 PLATE USI ","8/22/23","8/22/23","8/22/23","28 pcs","1.25","","","","","","2.5","5.5","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178722WK-012-4","PRO","4","Changing","PRO0178722WK","WO0153282-1/1","LMI AEROSPACE – Fredonia","7075 1.25 T7351 PLATE USI ","8/22/23","8/22/23","8/22/23","28 pcs","1.25","","","","","","2.5","5.5","","","","","in","012","MS-6 - Wichita",""
"4-PRO0178722WK-003-5","PRO","5","Changing","PRO0178722WK","WO0153282-1/1","LMI AEROSPACE – Fredonia","7075 1.25 T7351 PLATE USI ","8/22/23","8/22/23","8/22/23","28 pcs","1.25","","","","","","2.5","5.5","","","","","in","003","Band Saws - Wichita",""
"4-PRO0178725WK-025-2","PRO","2","Changing","PRO0178725WK","WO0153296-1/1","LMI AEROSPACE – Fredonia","7075 1.0 T7351 PLATE USI ","8/29/23","8/29/23","8/29/23","566 pcs","1","","","","","","3.3","3.6","","","","","in","025","Staged - Wichita",""
"4-PRO0178725WK-011-3","PRO","3","Changing","PRO0178725WK","WO0153296-1/1","LMI AEROSPACE – Fredonia","7075 1.0 T7351 PLATE USI ","8/29/23","8/29/23","8/29/23","566 pcs","1","","","","","","3.3","3.6","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178725WK-012-4","PRO","4","Changing","PRO0178725WK","WO0153296-1/1","LMI AEROSPACE – Fredonia","7075 1.0 T7351 PLATE USI ","8/29/23","8/29/23","8/29/23","566 pcs","1","","","","","","3.3","3.6","","","","","in","012","MS-6 - Wichita",""
"4-PRO0178725WK-003-5","PRO","5","Changing","PRO0178725WK","WO0153296-1/1","LMI AEROSPACE – Fredonia","7075 1.0 T7351 PLATE USI ","8/29/23","8/29/23","8/29/23","566 pcs","1","","","","","","3.3","3.6","","","","","in","003","Band Saws - Wichita",""
"4-PRO0178727WK-025-2","PRO","2","Changing","PRO0178727WK","WO0153297-1/1","LMI AEROSPACE – Fredonia","2024 .750 T351 PLATE USI ","7/25/23","7/25/23","7/25/23","86 pcs","0.75","","","","","","2.7","2.5","","","","","in","025","Staged - Wichita",""
"4-PRO0178727WK-011-3","PRO","3","Changing","PRO0178727WK","WO0153297-1/1","LMI AEROSPACE – Fredonia","2024 .750 T351 PLATE USI ","7/25/23","7/25/23","7/25/23","86 pcs","0.75","","","","","","2.7","2.5","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178727WK-012-4","PRO","4","Changing","PRO0178727WK","WO0153297-1/1","LMI AEROSPACE – Fredonia","2024 .750 T351 PLATE USI ","7/25/23","7/25/23","7/25/23","86 pcs","0.75","","","","","","2.7","2.5","","","","","in","012","MS-6 - Wichita",""
"4-PRO0178727WK-003-5","PRO","5","Changing","PRO0178727WK","WO0153297-1/1","LMI AEROSPACE – Fredonia","2024 .750 T351 PLATE USI ","7/25/23","7/25/23","7/25/23","86 pcs","0.75","","","","","","2.7","2.5","","","","","in","003","Band Saws - Wichita",""
"4-PRO0178728WK-025-2","PRO","2","Changing","PRO0178728WK","WO0153299-1/1","LMI AEROSPACE – Fredonia","7050 2.75 T7451 PLATE USI ","7/31/23","7/31/23","7/31/23","40 pcs","2.75","","","","","","3.4","5.4","","","","","in","025","Staged - Wichita",""
"4-PRO0178728WK-011-3","PRO","3","Changing","PRO0178728WK","WO0153299-1/1","LMI AEROSPACE – Fredonia","7050 2.75 T7451 PLATE USI ","7/31/23","7/31/23","7/31/23","40 pcs","2.75","","","","","","3.4","5.4","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178728WK-012-4","PRO","4","Changing","PRO0178728WK","WO0153299-1/1","LMI AEROSPACE – Fredonia","7050 2.75 T7451 PLATE USI ","7/31/23","7/31/23","7/31/23","40 pcs","2.75","","","","","","3.4","5.4","","","","","in","012","MS-6 - Wichita",""
"4-PRO0178728WK-003-5","PRO","5","Changing","PRO0178728WK","WO0153299-1/1","LMI AEROSPACE – Fredonia","7050 2.75 T7451 PLATE USI ","7/31/23","7/31/23","7/31/23","40 pcs","2.75","","","","","","3.4","5.4","","","","","in","003","Band Saws - Wichita",""
"4-PRO0178729WK-025-2","PRO","2","Changing","PRO0178729WK","WO0153301-1/1","LMI AEROSPACE – Fredonia","7050 2.50 T7451 PLATE USI ","8/8/23","8/8/23","8/8/23","18 pcs","2.5","","","","","","5.1","17.4","","","","","in","025","Staged - Wichita",""
"4-PRO0178729WK-011-3","PRO","3","Changing","PRO0178729WK","WO0153301-1/1","LMI AEROSPACE – Fredonia","7050 2.50 T7451 PLATE USI ","8/8/23","8/8/23","8/8/23","18 pcs","2.5","","","","","","5.1","17.4","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178729WK-012-4","PRO","4","Changing","PRO0178729WK","WO0153301-1/1","LMI AEROSPACE – Fredonia","7050 2.50 T7451 PLATE USI ","8/8/23","8/8/23","8/8/23","18 pcs","2.5","","","","","","5.1","17.4","","","","","in","012","MS-6 - Wichita",""
"4-PRO0178729WK-003-5","PRO","5","Changing","PRO0178729WK","WO0153301-1/1","LMI AEROSPACE – Fredonia","7050 2.50 T7451 PLATE USI ","8/8/23","8/8/23","8/8/23","18 pcs","2.5","","","","","","5.1","17.4","","","","","in","003","Band Saws - Wichita",""
"4-PRO0178734WK-025-2","PRO","2","Changing","PRO0178734WK","WO0143354-1/2","BUFFCO ENGINEERING","7475 1.25 T7351 PLATE USI ","8/22/23","8/22/23","8/22/23","5 pcs","1.25","","","","","","29.5","43.5","","","","","in","025","Staged - Wichita",""
"4-PRO0178734WK-011-3","PRO","3","Changing","PRO0178734WK","WO0143354-1/2","BUFFCO ENGINEERING","7475 1.25 T7351 PLATE USI ","8/22/23","8/22/23","8/22/23","5 pcs","1.25","","","","","","29.5","43.5","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178734WK-012-4","PRO","4","Changing","PRO0178734WK","WO0143354-1/2","BUFFCO ENGINEERING","7475 1.25 T7351 PLATE USI ","8/22/23","8/22/23","8/22/23","5 pcs","1.25","","","","","","29.5","43.5","","","","","in","012","MS-6 - Wichita",""
"4-PRO0178734WK-003-5","PRO","5","Changing","PRO0178734WK","WO0143354-1/2","BUFFCO ENGINEERING","7475 1.25 T7351 PLATE USI ","8/22/23","8/22/23","8/22/23","5 pcs","1.25","","","","","","29.5","43.5","","","","","in","003","Band Saws - Wichita",""
"4-PRO0178738WK-025-2","PRO","2","Scheduled","PRO0178738WK","WO0153303-1/1","STROCO Manufacturing","7050 1.50 T7451 PLATE USI ","7/5/23","7/5/23","7/5/23","18 pcs","1.5","","","","","","4.25","7.1","","","","","in","025","Staged - Wichita",""
"4-PRO0178738WK-011-3","PRO","3","Scheduled","PRO0178738WK","WO0153303-1/1","STROCO Manufacturing","7050 1.50 T7451 PLATE USI ","7/5/23","7/5/23","7/5/23","18 pcs","1.5","","","","","","4.25","7.1","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178769WK-025-2","PRO","2","Changing","PRO0178769WK","WO0153342-1/1","LMI AEROSPACE – Washington","7050 2.50 T7451 PLATE USI ","10/30/23","10/30/23","10/30/23","48 pcs","2.5","","","","","","10.75","27","","","","","in","025","Staged - Wichita",""
"4-PRO0178769WK-011-3","PRO","3","Changing","PRO0178769WK","WO0153342-1/1","LMI AEROSPACE – Washington","7050 2.50 T7451 PLATE USI ","10/30/23","10/30/23","10/30/23","48 pcs","2.5","","","","","","10.75","27","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178769WK-012-4","PRO","4","Changing","PRO0178769WK","WO0153342-1/1","LMI AEROSPACE – Washington","7050 2.50 T7451 PLATE USI ","10/30/23","10/30/23","10/30/23","48 pcs","2.5","","","","","","10.75","27","","","","","in","012","MS-6 - Wichita",""
"4-PRO0178769WK-003-5","PRO","5","Changing","PRO0178769WK","WO0153342-1/1","LMI AEROSPACE – Washington","7050 2.50 T7451 PLATE USI ","10/30/23","10/30/23","10/30/23","48 pcs","2.5","","","","","","10.75","27","","","","","in","003","Band Saws - Wichita",""
"4-PRO0178770WK-025-2","PRO","2","Changing","PRO0178770WK","WO0153342-1/2","LMI AEROSPACE – Washington","7075 1.0 T7351 PLATE USI ","10/30/23","10/30/23","10/30/23","7 pcs","1","","","","","","7","10","","","","","in","025","Staged - Wichita",""
"4-PRO0178770WK-011-3","PRO","3","Changing","PRO0178770WK","WO0153342-1/2","LMI AEROSPACE – Washington","7075 1.0 T7351 PLATE USI ","10/30/23","10/30/23","10/30/23","7 pcs","1","","","","","","7","10","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178770WK-012-4","PRO","4","Changing","PRO0178770WK","WO0153342-1/2","LMI AEROSPACE – Washington","7075 1.0 T7351 PLATE USI ","10/30/23","10/30/23","10/30/23","7 pcs","1","","","","","","7","10","","","","","in","012","MS-6 - Wichita",""
"4-PRO0178770WK-003-5","PRO","5","Changing","PRO0178770WK","WO0153342-1/2","LMI AEROSPACE – Washington","7075 1.0 T7351 PLATE USI ","10/30/23","10/30/23","10/30/23","7 pcs","1","","","","","","7","10","","","","","in","003","Band Saws - Wichita",""
"4-PRO0178771WK-025-2","PRO","2","Changing","PRO0178771WK","WO0153342-1/3","LMI AEROSPACE – Washington","7050 1.25 T7451 PLATE USI ","10/30/23","10/30/23","10/30/23","44 pcs","1.25","","","","","","10.75","14","","","","","in","025","Staged - Wichita",""
"4-PRO0178771WK-011-3","PRO","3","Changing","PRO0178771WK","WO0153342-1/3","LMI AEROSPACE – Washington","7050 1.25 T7451 PLATE USI ","10/30/23","10/30/23","10/30/23","44 pcs","1.25","","","","","","10.75","14","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178771WK-012-4","PRO","4","Changing","PRO0178771WK","WO0153342-1/3","LMI AEROSPACE – Washington","7050 1.25 T7451 PLATE USI ","10/30/23","10/30/23","10/30/23","44 pcs","1.25","","","","","","10.75","14","","","","","in","012","MS-6 - Wichita",""
"4-PRO0178771WK-003-5","PRO","5","Changing","PRO0178771WK","WO0153342-1/3","LMI AEROSPACE – Washington","7050 1.25 T7451 PLATE USI ","10/30/23","10/30/23","10/30/23","44 pcs","1.25","","","","","","10.75","14","","","","","in","003","Band Saws - Wichita",""
"4-PRO0178778WK-025-2","PRO","2","Scheduled","PRO0178778WK","WO0153351-1/1","Quéloz & Associés inc.","7075 5.50 T73511 DIA EXT BAR ","6/30/23","6/30/23","6/30/23","1 pcs","5.5","","","","","","48","","","","","","in","025","Staged - Wichita",""
"4-PRO0178778WK-003-3","PRO","3","Scheduled","PRO0178778WK","WO0153351-1/1","Quéloz & Associés inc.","7075 5.50 T73511 DIA EXT BAR ","6/30/23","6/30/23","6/30/23","1 pcs","5.5","","","","","","48","","","","","","in","003","Band Saws - Wichita",""
"4-PRO0178779WK-025-2","PRO","2","Scheduled","PRO0178779WK","WO0153351-1/2","Quéloz & Associés inc.","7075 5.50 T73511 DIA EXT BAR ","6/30/23","6/30/23","6/30/23","1 pcs","5.5","","","","","","24","","","","","","in","025","Staged - Wichita",""
"4-PRO0178779WK-003-3","PRO","3","Scheduled","PRO0178779WK","WO0153351-1/2","Quéloz & Associés inc.","7075 5.50 T73511 DIA EXT BAR ","6/30/23","6/30/23","6/30/23","1 pcs","5.5","","","","","","24","","","","","","in","003","Band Saws - Wichita",""
"4-PRO0178788WK-025-2","PRO","2","Scheduled","PRO0178788WK","WO0153294-1/1","ELMET International SRL","7075 2.25 T73 HAND FORGINGS USI ","7/21/23","7/21/23","7/21/23","15 pcs","2.25","","","","","","3.34","3.34","","","","","in","025","Staged - Wichita",""
"4-PRO0178788WK-011-3","PRO","3","Scheduled","PRO0178788WK","WO0153294-1/1","ELMET International SRL","7075 2.25 T73 HAND FORGINGS USI ","7/21/23","7/21/23","7/21/23","15 pcs","2.25","","","","","","3.34","3.34","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178790WK-025-2","PRO","2","Scheduled","PRO0178790WK","WO0150148-1/1","SUNSHINE METALS","2024 4.0 T351 PLATE USI ","7/10/23","7/10/23","7/10/23","1 pcs","4","","","","","","48.5","133.5","","","","","in","025","Staged - Wichita",""
"4-PRO0178794WK-025-2","PRO","2","Scheduled","PRO0178794WK","WO0151989-1/1","C E MACHINE ","7050 4.25 T7451 PLATE USI ","7/10/23","7/10/23","7/10/23","32 pcs","4.25","","","","","","2.2","4.75","","","","","in","025","Staged - Wichita",""
"4-PRO0178794WK-011-3","PRO","3","Scheduled","PRO0178794WK","WO0151989-1/1","C E MACHINE ","7050 4.25 T7451 PLATE USI ","7/10/23","7/10/23","7/10/23","32 pcs","4.25","","","","","","2.2","4.75","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178801WK-025-2","PRO","2","Changing","PRO0178801WK","WO0144933-1/1","Harlow Aerostructures LLC – Kansas","S1965-5 7075-T73511 7075-T73511","7/10/23","7/10/23","7/10/23","30 pcs","1","","","","","","231","","","","","","in","025","Staged - Wichita",""
"4-PRO0178802WK-025-2","PRO","2","Changing","PRO0178802WK","WO0147174-1/1","Harlow Aerostructures LLC – Kansas","S1965-5 7075-T73511 7075-T73511","7/10/23","7/10/23","7/10/23","59 pcs","1","","","","","","231","","","","","","in","025","Staged - Wichita",""
"4-PRO0178804WK-025-2","PRO","2","Scheduled","PRO0178804WK","WO0152162-1/1","Harlow Aerostructures LLC – Kansas","7050 3.0 T7451  PLATE USI ","7/10/23","7/10/23","7/10/23","5 pcs","3","","","","","","15.5","68","","","","","in","025","Staged - Wichita",""
"4-PRO0178804WK-011-3","PRO","3","Scheduled","PRO0178804WK","WO0152162-1/1","Harlow Aerostructures LLC – Kansas","7050 3.0 T7451  PLATE USI ","7/10/23","7/10/23","7/10/23","5 pcs","3","","","","","","15.5","68","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178810WK-025-2","PRO","2","Scheduled","PRO0178810WK","WO0153249-1/1","STROCO Manufacturing","2124 1.0 T851 PLATE USI ","7/10/23","7/10/23","7/10/23","31 pcs","1","","","","","","4.45","16.9","","","","","in","025","Staged - Wichita",""
"4-PRO0178810WK-011-3","PRO","3","Scheduled","PRO0178810WK","WO0153249-1/1","STROCO Manufacturing","2124 1.0 T851 PLATE USI ","7/10/23","7/10/23","7/10/23","31 pcs","1","","","","","","4.45","16.9","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178811WK-054-1","PRO","1","Scheduled","PRO0178811WK","WO0151811-1/1","STROCO Manufacturing","7050 1.00 T7451 PLATE USI ","7/10/23","7/10/23","7/10/23","40 pcs","1","","","","","","7.69","12.24","","","","","in","054","Processing - Wichita",""
"4-PRO0178816WK-025-2","PRO","2","Scheduled","PRO0178816WK","WO0149073-3/1","FRACCARO INDUSTRIES, INC","7075 2.0 T7351 PLATE USI ","7/6/23","7/6/23","7/6/23","25 pcs","2","","","","","","9","4.625","","","","","in","025","Staged - Wichita",""
"4-PRO0178816WK-011-3","PRO","3","Scheduled","PRO0178816WK","WO0149073-3/1","FRACCARO INDUSTRIES, INC","7075 2.0 T7351 PLATE USI ","7/6/23","7/6/23","7/6/23","25 pcs","2","","","","","","9","4.625","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178823WK-025-2","PRO","2","Changing","PRO0178823WK","WO0151212-1/2","KEMCO TOOL & MACHINE","6061 8.08 T651 PLATE USI ","8/14/23","8/14/23","8/14/23","14 pcs","8.08","","","","","","10.5","28.5","","","","","in","025","Staged - Wichita",""
"4-PRO0178823WK-011-3","PRO","3","Changing","PRO0178823WK","WO0151212-1/2","KEMCO TOOL & MACHINE","6061 8.08 T651 PLATE USI ","8/14/23","8/14/23","8/14/23","14 pcs","8.08","","","","","","10.5","28.5","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178823WK-012-4","PRO","4","Changing","PRO0178823WK","WO0151212-1/2","KEMCO TOOL & MACHINE","6061 8.08 T651 PLATE USI ","8/14/23","8/14/23","8/14/23","14 pcs","8.08","","","","","","10.5","28.5","","","","","in","012","MS-6 - Wichita",""
"4-PRO0178823WK-003-5","PRO","5","Changing","PRO0178823WK","WO0151212-1/2","KEMCO TOOL & MACHINE","6061 8.08 T651 PLATE USI ","8/14/23","8/14/23","8/14/23","14 pcs","8.08","","","","","","10.5","28.5","","","","","in","003","Band Saws - Wichita",""
"4-PRO0178824WK-025-2","PRO","2","Changing","PRO0178824WK","WO0151212-1/3","KEMCO TOOL & MACHINE","6061 8.08 T651 PLATE USI ","10/9/23","10/9/23","10/9/23","13 pcs","8.08","","","","","","10.5","28.5","","","","","in","025","Staged - Wichita",""
"4-PRO0178824WK-011-3","PRO","3","Changing","PRO0178824WK","WO0151212-1/3","KEMCO TOOL & MACHINE","6061 8.08 T651 PLATE USI ","10/9/23","10/9/23","10/9/23","13 pcs","8.08","","","","","","10.5","28.5","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178824WK-012-4","PRO","4","Changing","PRO0178824WK","WO0151212-1/3","KEMCO TOOL & MACHINE","6061 8.08 T651 PLATE USI ","10/9/23","10/9/23","10/9/23","13 pcs","8.08","","","","","","10.5","28.5","","","","","in","012","MS-6 - Wichita",""
"4-PRO0178824WK-003-5","PRO","5","Changing","PRO0178824WK","WO0151212-1/3","KEMCO TOOL & MACHINE","6061 8.08 T651 PLATE USI ","10/9/23","10/9/23","10/9/23","13 pcs","8.08","","","","","","10.5","28.5","","","","","in","003","Band Saws - Wichita",""
"4-PRO0178827WK-025-2","PRO","2","Scheduled","PRO0178827WK","WO0152235-1/1","PRYER AEROSPACE","7475 3.00 T7351 PLATE USI ","7/5/23","7/5/23","7/5/23","4 pcs","3","","","","","","1.25","100","","","","","in","025","Staged - Wichita",""
"4-PRO0178827WK-011-3","PRO","3","Scheduled","PRO0178827WK","WO0152235-1/1","PRYER AEROSPACE","7475 3.00 T7351 PLATE USI ","7/5/23","7/5/23","7/5/23","4 pcs","3","","","","","","1.25","100","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178833WK-054-1","PRO","1","Scheduled","PRO0178833WK","WO0149731-1/10","METAL ARTS, LLC","7050 3.0 T7451  PLATE USI ","7/6/23","7/6/23","7/6/23","23 pcs","3","","","","","","3.2","14.3","","","","","in","054","Processing - Wichita",""
"4-PRO0178844WK-025-2","PRO","2","Scheduled","PRO0178844WK","WO0153361-1/1","NWI Wichita LLC","7085 4.00 T7451 PLATE ","7/6/23","7/6/23","7/6/23","3 pcs","4.001","","","","","","6","10","","","","","in","025","Staged - Wichita",""
"4-PRO0178844WK-011-3","PRO","3","Scheduled","PRO0178844WK","WO0153361-1/1","NWI Wichita LLC","7085 4.00 T7451 PLATE ","7/6/23","7/6/23","7/6/23","3 pcs","4.001","","","","","","6","10","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178849WK-054-1","PRO","1","Scheduled","PRO0178849WK","WO0153383-1/1","AERO TECH ENGINEERING","7050 4.25 T7451 PLATE LMA CUSTOMER OWNED ","7/6/23","7/6/23","7/6/23","1 pcs","4.25","","","","","","36.875","41.875","","","","","in","054","Processing - Wichita",""
"4-PRO0178858WK-025-2","PRO","2","Scheduled","PRO0178858WK","WO0153352-1/1","SUNSHINE METALS","7075 2.75 DIA T7351 CF RND BA ","7/7/23","7/7/23","7/7/23","1 pcs","2.75","","","","","","144","","","","","","in","025","Staged - Wichita",""
"4-PRO0178860WK-025-2","PRO","2","Scheduled","PRO0178860WK","WO0153370-1/1","MPM INC","7075 1.0 T7351 PLATE USI ","7/7/23","7/7/23","7/7/23","25 pcs","1","","","","","","3.5","7.8","","","","","in","025","Staged - Wichita",""
"4-PRO0178860WK-011-3","PRO","3","Scheduled","PRO0178860WK","WO0153370-1/1","MPM INC","7075 1.0 T7351 PLATE USI ","7/7/23","7/7/23","7/7/23","25 pcs","1","","","","","","3.5","7.8","","","","","in","011","Plate Saws - Wichita",""
"4-PRO0178861WK-054-1","PRO","1","Scheduled","PRO0178861WK","WO0153370-1/2","MPM INC","7050 2.50 T7451 PLATE USI ","7/7/23","7/7/23","7/7/23","13 pcs","2.5","","","","","","8.25","18","","","","","in","054","Processing - Wichita",""
"4-PRO0178866WK-025-2","PRO","2","Scheduled","PRO0178866WK","WO0153300-1/1","Pirlitor Machine & Tool Ltd.","7075 3.5 DIA T73511 BAR ","6/30/23","6/30/23","6/30/23","4 pcs","3.5","","","","","","72","","","","","","in","025","Staged - Wichita",""
"4-PRO0178866WK-003-3","PRO","3","Scheduled","PRO0178866WK","WO0153300-1/1","Pirlitor Machine & Tool Ltd.","7075 3.5 DIA T73511 BAR ","6/30/23","6/30/23","6/30/23","4 pcs","3.5","","","","","","72","","","","","","in","003","Band Saws - Wichita",""
"4-PRO0178867WK-054-1","PRO","1","Scheduled","PRO0178867WK","WO0153391-1/1","Ferra Aerospace Rogers","2024 .750 T851 PLATE USI ","6/26/23","6/26/23","6/26/23","11 pcs","0.75","","","","","","2","14","","","","","in","054","Processing - Wichita",""
"4-PRO0178911WK-054-1","PRO","1","Scheduled","PRO0178911WK","WO0153417-1/1","MAYNARD INC","7075 2.5 T7351 PLATE USI ","7/6/23","7/6/23","7/6/23","2 pcs","2.5","","","","","","12.25","36.25","","","","","in","054","Processing - Wichita",""
"4-PRO0178927WK-054-1","PRO","1","Scheduled","PRO0178927WK","WO0153412-1/4","B & B Airparts","7050 1.25 T7451 PLATE USI ","6/20/23","6/20/23","6/20/23","20 pcs","1.25","","","","","","3.5","10.75","","","","","in","054","Processing - Wichita",""
"4-PRO0178933WK-119-2","PRO","2","Scheduled","PRO0178933WK","WO0153425-1/1","FOXSEMICON INTEGRATED TECHNOLOGY (SHANGHAI) INC","6061 11.40 T651 PLATE ","7/7/23","7/7/23","7/7/23","7 pcs","11.4","","","","","","21.654","20.866","","","","","in","119","Plate Saw-AMAT",""
"4-PRO0178942WK-025-2","PRO","2","Changing","PRO0178942WK","WO0148355-1/5","DYNAMIC N/C","6061 3.0 T651 PLATE ","10/3/23","10/3/23","10/3/23","18 pcs","3","","","","","","2.8","20.8","","","","","in","025","Staged - Wichita",""
"4-PRO0178942WK-011-3","PRO","3","Changing","PRO0178942WK","WO0148355-1/5","DYNAMIC N/C","6061 3.0 T651 PLATE ","10/3/23","10/3/23","10/3/23","18 pcs","3","","","","","","2.8","20.8","","","","","in","011","Plate Saws - Wichita",""
